Date,Close,High,Low,Open,Volume,Ticker
9/1/2022,3966.850098,3970.22998,3903.649902,3936.72998,4152250000,^GSPC
9/2/2022,3924.26001,4018.429932,3906.209961,3994.659912,3665850000,^GSPC
9/6/2022,3908.189941,3942.550049,3886.75,3930.889893,4127340000,^GSPC
9/7/2022,3979.870117,3987.889893,3906.030029,3909.429932,3890320000,^GSPC
9/8/2022,4006.179932,4010.5,3944.810059,3959.939941,3966850000,^GSPC
9/9/2022,4067.360107,4076.810059,4022.939941,4022.939941,3901940000,^GSPC
9/12/2022,4110.410156,4119.279785,4083.669922,4083.669922,3814200000,^GSPC
9/13/2022,3932.689941,4037.120117,3921.280029,4037.120117,4224550000,^GSPC
9/14/2022,3946.01001,3961.939941,3912.179932,3940.72998,4293240000,^GSPC
9/15/2022,3901.350098,3959.139893,3888.280029,3932.409912,4441830000,^GSPC
9/16/2022,3873.330078,3880.949951,3837.080078,3880.949951,7954650000,^GSPC
9/19/2022,3899.889893,3900.449951,3838.5,3849.909912,3766850000,^GSPC
9/20/2022,3855.929932,3876.01001,3827.540039,3875.22998,4058050000,^GSPC
9/21/2022,3789.929932,3907.070068,3789.48999,3871.399902,4078330000,^GSPC
9/22/2022,3757.98999,3790.899902,3749.449951,3782.360107,4284600000,^GSPC
9/23/2022,3693.22998,3727.139893,3647.469971,3727.139893,5144270000,^GSPC
9/26/2022,3655.040039,3715.669922,3644.76001,3682.719971,4886140000,^GSPC
9/27/2022,3647.290039,3717.530029,3623.290039,3686.439941,4577740000,^GSPC
9/28/2022,3719.040039,3736.73999,3640.610107,3651.939941,4684850000,^GSPC
9/29/2022,3640.469971,3687.01001,3610.399902,3687.01001,4681810000,^GSPC
9/30/2022,3585.620117,3671.439941,3584.129883,3633.47998,5645360000,^GSPC
10/3/2022,3678.429932,3698.350098,3604.929932,3609.780029,4806680000,^GSPC
10/4/2022,3790.929932,3791.919922,3726.459961,3726.459961,5146580000,^GSPC
10/5/2022,3783.280029,3806.909912,3722.659912,3753.25,4293180000,^GSPC
10/6/2022,3744.52002,3797.929932,3739.219971,3771.969971,4252100000,^GSPC
10/7/2022,3639.659912,3706.73999,3620.72998,3706.73999,4449660000,^GSPC
10/10/2022,3612.389893,3652.169922,3588.100098,3647.51001,3834320000,^GSPC
10/11/2022,3588.840088,3640.659912,3568.449951,3595.860107,4759030000,^GSPC
10/12/2022,3577.030029,3608.340088,3573.860107,3590.830078,4006830000,^GSPC
10/13/2022,3669.909912,3685.409912,3491.580078,3520.370117,5021680000,^GSPC
10/14/2022,3583.070068,3712,3579.679932,3690.409912,4243030000,^GSPC
10/17/2022,3677.949951,3689.72998,3638.649902,3638.649902,4352780000,^GSPC
10/18/2022,3719.97998,3762.790039,3686.530029,3746.26001,4483740000,^GSPC
10/19/2022,3695.159912,3728.580078,3666.51001,3703.110107,4223800000,^GSPC
10/20/2022,3665.780029,3736,3656.439941,3689.050049,4496620000,^GSPC
10/21/2022,3752.75,3757.889893,3647.419922,3657.100098,5078020000,^GSPC
10/24/2022,3797.340088,3810.73999,3741.649902,3762.01001,4747930000,^GSPC
10/25/2022,3859.110107,3862.850098,3799.439941,3799.439941,4843120000,^GSPC
10/26/2022,3830.600098,3886.149902,3824.070068,3825.969971,4817310000,^GSPC
10/27/2022,3807.300049,3859.949951,3803.790039,3834.689941,4687320000,^GSPC
10/28/2022,3901.060059,3905.419922,3808.26001,3808.26001,4459410000,^GSPC
10/31/2022,3871.97998,3893.72998,3863.179932,3881.850098,4820620000,^GSPC
11/1/2022,3856.100098,3911.790039,3843.800049,3901.790039,4481210000,^GSPC
11/2/2022,3759.689941,3894.439941,3758.679932,3852.899902,4899000000,^GSPC
11/3/2022,3719.889893,3750.590088,3698.149902,3733.25,4625290000,^GSPC
11/4/2022,3770.550049,3796.340088,3708.840088,3766.97998,5400180000,^GSPC
11/7/2022,3806.800049,3813.949951,3764.699951,3780.709961,4341620000,^GSPC
11/8/2022,3828.110107,3859.399902,3786.280029,3817.02002,4607640000,^GSPC
11/9/2022,3748.570068,3818.199951,3744.219971,3810.939941,4645010000,^GSPC
11/10/2022,3956.370117,3958.330078,3859.889893,3859.889893,5781260000,^GSPC
11/11/2022,3992.929932,4001.47998,3944.820068,3963.719971,5593310000,^GSPC
11/14/2022,3957.25,4008.969971,3956.399902,3977.969971,4561930000,^GSPC
11/15/2022,3991.72998,4028.840088,3953.169922,4006.409912,5015310000,^GSPC
11/16/2022,3958.790039,3983.090088,3954.340088,3976.820068,4165320000,^GSPC
11/17/2022,3946.560059,3954.330078,3906.540039,3919.26001,4051780000,^GSPC
11/18/2022,3965.340088,3979.889893,3935.97998,3966.389893,4037360000,^GSPC
11/21/2022,3949.939941,3962,3933.340088,3956.22998,3850690000,^GSPC
11/22/2022,4003.580078,4005.879883,3956.879883,3965.51001,3887990000,^GSPC
11/23/2022,4027.26001,4033.780029,3998.659912,4000.300049,3279720000,^GSPC
11/25/2022,4026.120117,4034.02002,4020.76001,4023.340088,1706460000,^GSPC
11/28/2022,3963.939941,4012.27002,3955.77002,4005.360107,3615430000,^GSPC
11/29/2022,3957.629883,3976.77002,3937.649902,3964.189941,3546040000,^GSPC
11/30/2022,4080.110107,4080.110107,3938.580078,3957.179932,6579360000,^GSPC
12/1/2022,4076.570068,4100.509766,4050.870117,4087.139893,4527130000,^GSPC
12/2/2022,4071.699951,4080.47998,4026.629883,4040.169922,4012620000,^GSPC
12/5/2022,3998.840088,4052.449951,3984.48999,4052.02002,4280820000,^GSPC
12/6/2022,3941.26001,4001.51001,3918.389893,3996.629883,4368380000,^GSPC
12/7/2022,3933.919922,3957.570068,3922.679932,3933.280029,4118050000,^GSPC
12/8/2022,3963.51001,3974.189941,3935.830078,3947.790039,4006900000,^GSPC
12/9/2022,3934.379883,3977.02002,3933.040039,3954.169922,3888260000,^GSPC
12/12/2022,3990.560059,3990.709961,3935.300049,3939.290039,3904130000,^GSPC
12/13/2022,4019.649902,4100.959961,3993.030029,4069.379883,5079360000,^GSPC
12/14/2022,3995.320068,4053.76001,3965.649902,4015.540039,4472340000,^GSPC
12/15/2022,3895.75,3958.370117,3879.449951,3958.370117,4493900000,^GSPC
12/16/2022,3852.360107,3890.909912,3827.909912,3890.909912,7493660000,^GSPC
